t,s,alpha(t+s)-beta(s),alpha(t+s),beta(s),gamma_used
8.629999999999498,3.9999999999892566,18.314999999994377,18.314999999994377,0,2
8.639999999999496,3.9999999999892566,18.319999999994376,18.319999999994376,0,2
8.649999999999494,3.9999999999892566,18.324999999994375,18.324999999994375,0,2
8.659999999999496,3.9999999999892566,18.329999999994378,18.329999999994378,0,2
8.669999999999497,3.9999999999892566,18.334999999994377,18.334999999994377,0,2
8.679999999999495,3.9999999999892566,18.339999999994376,18.339999999994376,0,2
8.689999999999493,3.9999999999892566,18.344999999994375,18.344999999994375,0,2
8.699999999999495,3.9999999999892566,18.349999999994374,18.349999999994374,0,2
8.709999999999496,3.9999999999892566,18.354999999994376,18.354999999994376,0,2
8.719999999999494,3.9999999999892566,18.359999999994375,18.359999999994375,0,2
8.729999999999492,3.9999999999892566,18.364999999994374,18.364999999994374,0,2
8.739999999999494,3.9999999999892566,18.369999999994377,18.369999999994377,0,2
8.749999999999496,3.9999999999892566,18.374999999994376,18.374999999994376,0,2
8.759999999999494,3.9999999999892566,18.379999999994375,18.379999999994375,0,2
8.769999999999492,3.9999999999892566,18.384999999994374,18.384999999994374,0,2
8.779999999999493,3.9999999999892566,18.389999999994373,18.389999999994373,0,2
8.789999999999495,3.9999999999892566,18.394999999994376,18.394999999994376,0,2
8.799999999999493,3.9999999999892566,18.399999999994375,18.399999999994375,0,2
8.80999999999949,3.9999999999892566,18.404999999994374,18.404999999994374,0,2
8.819999999999492,3.9999999999892566,18.409999999994376,18.409999999994376,0,2
8.829999999999494,3.9999999999892566,18.414999999994375,18.414999999994375,0,2
8.839999999999492,3.9999999999892566,18.419999999994374,18.419999999994374,0,2
8.84999999999949,3.9999999999892566,18.424999999994373,18.424999999994373,0,2
8.859999999999491,3.9999999999892566,18.429999999994372,18.429999999994372,0,2
8.869999999999493,3.9999999999892566,18.434999999994375,18.434999999994375,0,2
8.879999999999491,3.9999999999892566,18.439999999994374,18.439999999994374,0,2
8.889999999999489,3.9999999999892566,18.444999999994373,18.444999999994373,0,2
8.89999999999949,3.9999999999892566,18.449999999994375,18.449999999994375,0,2
8.909999999999492,3.9999999999892566,18.454999999994374,18.454999999994374,0,2
8.91999999999949,3.9999999999892566,18.459999999994373,18.459999999994373,0,2
8.929999999999488,3.9999999999892566,18.464999999994372,18.464999999994372,0,2
8.93999999999949,3.9999999999892566,18.46999999999437,18.46999999999437,0,2
8.949999999999491,3.9999999999892566,18.474999999994374,18.474999999994374,0,2
8.95999999999949,3.9999999999892566,18.479999999994373,18.479999999994373,0,2
8.969999999999487,3.9999999999892566,18.484999999994372,18.484999999994372,0,2
8.979999999999489,3.9999999999892566,18.489999999994374,18.489999999994374,0,2
8.98999999999949,3.9999999999892566,18.494999999994373,18.494999999994373,0,2
8.999999999999488,3.9999999999892566,18.499999999994373,18.499999999994373,0,2
9.009999999999486,3.9999999999892566,18.50499999999437,18.50499999999437,0,2
9.019999999999488,3.9999999999892566,18.50999999999437,18.50999999999437,0,2
9.02999999999949,3.9999999999892566,18.514999999994373,18.514999999994373,0,2
9.039999999999488,3.9999999999892566,18.519999999994372,18.519999999994372,0,2
9.049999999999486,3.9999999999892566,18.52499999999437,18.52499999999437,0,2
9.059999999999487,3.9999999999892566,18.529999999994374,18.529999999994374,0,2
9.069999999999489,3.9999999999892566,18.534999999994373,18.534999999994373,0,2
9.079999999999487,3.9999999999892566,18.53999999999437,18.53999999999437,0,2
9.089999999999485,3.9999999999892566,18.54499999999437,18.54499999999437,0,2
9.099999999999486,3.9999999999892566,18.54999999999437,18.54999999999437,0,2
9.109999999999488,3.9999999999892566,18.554999999994372,18.554999999994372,0,2
9.119999999999486,3.9999999999892566,18.55999999999437,18.55999999999437,0,2
9.129999999999484,3.9999999999892566,18.56499999999437,18.56499999999437,0,2
9.139999999999485,3.9999999999892566,18.569999999994373,18.569999999994373,0,2
9.149999999999487,3.9999999999892566,18.574999999994372,18.574999999994372,0,2
9.159999999999485,3.9999999999892566,18.57999999999437,18.57999999999437,0,2
9.169999999999483,3.9999999999892566,18.58499999999437,18.58499999999437,0,2
9.179999999999485,3.9999999999892566,18.58999999999437,18.58999999999437,0,2
9.189999999999486,3.9999999999892566,18.59499999999437,18.59499999999437,0,2
9.199999999999484,3.9999999999892566,18.59999999999437,18.59999999999437,0,2
9.209999999999482,3.9999999999892566,18.60499999999437,18.60499999999437,0,2
9.219999999999484,3.9999999999892566,18.609999999994372,18.609999999994372,0,2
9.229999999999485,3.9999999999892566,18.61499999999437,18.61499999999437,0,2
9.239999999999483,3.9999999999892566,18.61999999999437,18.61999999999437,0,2
9.249999999999481,3.9999999999892566,18.62499999999437,18.62499999999437,0,2
9.259999999999483,3.9999999999892566,18.629999999994368,18.629999999994368,0,2
9.269999999999484,3.9999999999892566,18.63499999999437,18.63499999999437,0,2
9.279999999999482,3.9999999999892566,18.63999999999437,18.63999999999437,0,2
9.28999999999948,3.9999999999892566,18.64499999999437,18.64499999999437,0,2
9.299999999999482,3.9999999999892566,18.64999999999437,18.64999999999437,0,2
9.309999999999484,3.9999999999892566,18.65499999999437,18.65499999999437,0,2
9.319999999999482,3.9999999999892566,18.65999999999437,18.65999999999437,0,2
9.32999999999948,3.9999999999892566,18.664999999994368,18.664999999994368,0,2
9.339999999999481,3.9999999999892566,18.669999999994367,18.669999999994367,0,2
9.349999999999483,3.9999999999892566,18.67499999999437,18.67499999999437,0,2
9.35999999999948,3.9999999999892566,18.67999999999437,18.67999999999437,0,2
9.369999999999479,3.9999999999892566,18.684999999994368,18.684999999994368,0,2
9.37999999999948,3.9999999999892566,18.68999999999437,18.68999999999437,0,2
9.389999999999482,3.9999999999892566,18.69499999999437,18.69499999999437,0,2
9.39999999999948,3.9999999999892566,18.69999999999437,18.69999999999437,0,2
9.409999999999478,3.9999999999892566,18.704999999994367,18.704999999994367,0,2
9.41999999999948,3.9999999999892566,18.709999999994366,18.709999999994366,0,2
9.429999999999481,3.9999999999892566,18.71499999999437,18.71499999999437,0,2
9.439999999999479,3.9999999999892566,18.719999999994368,18.719999999994368,0,2
9.449999999999477,3.9999999999892566,18.724999999994367,18.724999999994367,0,2
9.459999999999479,3.9999999999892566,18.72999999999437,18.72999999999437,0,2
9.46999999999948,3.9999999999892566,18.73499999999437,18.73499999999437,0,2
9.479999999999478,3.9999999999892566,18.739999999994367,18.739999999994367,0,2
9.489999999999476,3.9999999999892566,18.744999999994366,18.744999999994366,0,2
9.499999999999478,3.9999999999892566,18.749999999994365,18.749999999994365,0,2
9.50999999999948,3.9999999999892566,18.754999999994368,18.754999999994368,0,2
9.519999999999477,3.9999999999892566,18.759999999994367,18.759999999994367,0,2
9.529999999999475,3.9999999999892566,18.764999999994366,18.764999999994366,0,2
9.539999999999477,3.9999999999892566,18.76999999999437,18.76999999999437,0,2
9.549999999999478,3.9999999999892566,18.774999999994368,18.774999999994368,0,2
9.559999999999476,3.9999999999892566,18.779999999994367,18.779999999994367,0,2
9.569999999999474,3.9999999999892566,18.784999999994366,18.784999999994366,0,2
9.579999999999476,3.9999999999892566,18.789999999994365,18.789999999994365,0,2
9.589999999999478,3.9999999999892566,18.794999999994367,18.794999999994367,0,2
9.599999999999476,3.9999999999892566,18.799999999994366,18.799999999994366,0,2
9.609999999999474,3.9999999999892566,18.804999999994365,18.804999999994365,0,2
9.619999999999475,3.9999999999892566,18.809999999994368,18.809999999994368,0,2
9.629999999999477,3.9999999999892566,18.814999999994367,18.814999999994367,0,2
9.639999999999475,3.9999999999892566,18.819999999994366,18.819999999994366,0,2
9.649999999999473,3.9999999999892566,18.824999999994365,18.824999999994365,0,2
9.659999999999474,3.9999999999892566,18.829999999994364,18.829999999994364,0,2
9.669999999999476,3.9999999999892566,18.834999999994366,18.834999999994366,0,2
9.679999999999474,3.9999999999892566,18.839999999994365,18.839999999994365,0,2
9.689999999999472,3.9999999999892566,18.844999999994364,18.844999999994364,0,2
9.699999999999473,3.9999999999892566,18.849999999994367,18.849999999994367,0,2
9.709999999999475,3.9999999999892566,18.854999999994366,18.854999999994366,0,2
9.719999999999473,3.9999999999892566,18.859999999994365,18.859999999994365,0,2
9.729999999999471,3.9999999999892566,18.864999999994364,18.864999999994364,0,2
9.739999999999473,3.9999999999892566,18.869999999994363,18.869999999994363,0,2
9.749999999999474,3.9999999999892566,18.874999999994365,18.874999999994365,0,2
9.759999999999472,3.9999999999892566,18.879999999994364,18.879999999994364,0,2
9.76999999999947,3.9999999999892566,18.884999999994363,18.884999999994363,0,2
9.779999999999472,3.9999999999892566,18.889999999994366,18.889999999994366,0,2
9.789999999999473,3.9999999999892566,18.894999999994365,18.894999999994365,0,2
9.799999999999471,3.9999999999892566,18.899999999994364,18.899999999994364,0,2
9.80999999999947,3.9999999999892566,18.904999999994363,18.904999999994363,0,2
9.819999999999471,3.9999999999892566,18.909999999994362,18.909999999994362,0,2
9.829999999999472,3.9999999999892566,18.914999999994365,18.914999999994365,0,2
9.83999999999947,3.9999999999892566,18.919999999994364,18.919999999994364,0,2
9.849999999999469,3.9999999999892566,18.924999999994363,18.924999999994363,0,2
9.85999999999947,3.9999999999892566,18.929999999994365,18.929999999994365,0,2
9.869999999999472,3.9999999999892566,18.934999999994364,18.934999999994364,0,2
9.87999999999947,3.9999999999892566,18.939999999994363,18.939999999994363,0,2
9.889999999999468,3.9999999999892566,18.944999999994362,18.944999999994362,0,2
9.89999999999947,3.9999999999892566,18.94999999999436,18.94999999999436,0,2
9.90999999999947,3.9999999999892566,18.954999999994364,18.954999999994364,0,2
9.919999999999469,3.9999999999892566,18.959999999994363,18.959999999994363,0,2
9.929999999999467,3.9999999999892566,18.96499999999436,18.96499999999436,0,2
9.939999999999468,3.9999999999892566,18.969999999994364,18.969999999994364,0,2
9.94999999999947,3.9999999999892566,18.974999999994363,18.974999999994363,0,2
9.959999999999468,3.9999999999892566,18.979999999994362,18.979999999994362,0,2
9.969999999999466,3.9999999999892566,18.98499999999436,18.98499999999436,0,2
9.979999999999468,3.9999999999892566,18.98999999999436,18.98999999999436,0,2
9.989999999999469,3.9999999999892566,18.994999999994363,18.994999999994363,0,2
9.999999999999467,3.9999999999892566,18.999999999994362,18.999999999994362,0,2
10.009999999999465,3.9999999999892566,19.00499999999436,19.00499999999436,0,2
10.019999999999467,3.9999999999892566,19.009999999994363,19.009999999994363,0,2
10.029999999999468,3.9999999999892566,19.014999999994362,19.014999999994362,0,2
10.039999999999466,3.9999999999892566,19.01999999999436,19.01999999999436,0,2
10.049999999999464,3.9999999999892566,19.02499999999436,19.02499999999436,0,2
10.059999999999466,3.9999999999892566,19.02999999999436,19.02999999999436,0,2
10.069999999999467,3.9999999999892566,19.034999999994362,19.034999999994362,0,2
10.079999999999465,3.9999999999892566,19.03999999999436,19.03999999999436,0,2
10.089999999999463,3.9999999999892566,19.04499999999436,19.04499999999436,0,2
10.099999999999465,3.9999999999892566,19.049999999994363,19.049999999994363,0,2
10.109999999999467,3.9999999999892566,19.05499999999436,19.05499999999436,0,2
10.119999999999465,3.9999999999892566,19.05999999999436,19.05999999999436,0,2
10.129999999999463,3.9999999999892566,19.06499999999436,19.06499999999436,0,2
10.139999999999464,3.9999999999892566,19.06999999999436,19.06999999999436,0,2
10.149999999999466,3.9999999999892566,19.07499999999436,19.07499999999436,0,2
10.159999999999464,3.9999999999892566,19.07999999999436,19.07999999999436,0,2
10.169999999999462,3.9999999999892566,19.08499999999436,19.08499999999436,0,2
10.179999999999463,3.9999999999892566,19.08999999999436,19.08999999999436,0,2
10.189999999999465,3.9999999999892566,19.09499999999436,19.09499999999436,0,2
10.199999999999463,3.9999999999892566,19.09999999999436,19.09999999999436,0,2
10.20999999999946,3.9999999999892566,19.10499999999436,19.10499999999436,0,2
10.219999999999462,3.9999999999892566,19.109999999994358,19.109999999994358,0,2
10.229999999999464,3.9999999999892566,19.11499999999436,19.11499999999436,0,2
10.239999999999462,3.9999999999892566,19.11999999999436,19.11999999999436,0,2
10.24999999999946,3.9999999999892566,19.12499999999436,19.12499999999436,0,2
10.259999999999462,3.9999999999892566,19.12999999999436,19.12999999999436,0,2
10.269999999999463,3.9999999999892566,19.13499999999436,19.13499999999436,0,2
10.279999999999461,3.9999999999892566,19.13999999999436,19.13999999999436,0,2
10.28999999999946,3.9999999999892566,19.144999999994358,19.144999999994358,0,2
10.29999999999946,3.9999999999892566,19.149999999994357,19.149999999994357,0,2
10.309999999999462,3.9999999999892566,19.15499999999436,19.15499999999436,0,2
10.31999999999946,3.9999999999892566,19.15999999999436,19.15999999999436,0,2
10.329999999999458,3.9999999999892566,19.164999999994357,19.164999999994357,0,2
10.33999999999946,3.9999999999892566,19.16999999999436,19.16999999999436,0,2
10.349999999999461,3.9999999999892566,19.17499999999436,19.17499999999436,0,2
10.35999999999946,3.9999999999892566,19.179999999994358,19.179999999994358,0,2
10.369999999999457,3.9999999999892566,19.184999999994357,19.184999999994357,0,2
10.379999999999459,3.9999999999892566,19.189999999994356,19.189999999994356,0,2
10.38999999999946,3.9999999999892566,19.19499999999436,19.19499999999436,0,2
10.399999999999459,3.9999999999892566,19.199999999994358,19.199999999994358,0,2
10.409999999999457,3.9999999999892566,19.204999999994357,19.204999999994357,0,2
10.419999999999458,3.9999999999892566,19.20999999999436,19.20999999999436,0,2
10.42999999999946,3.9999999999892566,19.214999999994358,19.214999999994358,0,2
10.439999999999458,3.9999999999892566,19.219999999994357,19.219999999994357,0,2
10.449999999999456,3.9999999999892566,19.224999999994356,19.224999999994356,0,2
10.459999999999457,3.9999999999892566,19.229999999994355,19.229999999994355,0,2
10.469999999999459,3.9999999999892566,19.234999999994358,19.234999999994358,0,2
10.479999999999457,3.9999999999892566,19.239999999994357,19.239999999994357,0,2
10.489999999999455,3.9999999999892566,19.244999999994356,19.244999999994356,0,2
10.499999999999456,3.9999999999892566,19.24999999999436,19.24999999999436,0,2
10.509999999999458,3.9999999999892566,19.254999999994357,19.254999999994357,0,2
10.519999999999456,3.9999999999892566,19.259999999994356,19.259999999994356,0,2
10.529999999999454,3.9999999999892566,19.264999999994355,19.264999999994355,0,2
10.539999999999456,3.9999999999892566,19.269999999994354,19.269999999994354,0,2
10.549999999999457,3.9999999999892566,19.274999999994357,19.274999999994357,0,2
10.559999999999455,3.9999999999892566,19.279999999994356,19.279999999994356,0,2
10.569999999999453,3.9999999999892566,19.284999999994355,19.284999999994355,0,2
10.579999999999455,3.9999999999892566,19.289999999994357,19.289999999994357,0,2
10.589999999999456,3.9999999999892566,19.294999999994356,19.294999999994356,0,2
10.599999999999454,3.9999999999892566,19.299999999994355,19.299999999994355,0,2
10.609999999999452,3.9999999999892566,19.304999999994354,19.304999999994354,0,2
10.619999999999454,3.9999999999892566,19.309999999994353,19.309999999994353,0,2
